"","time","provname","city","citypop","deathpop","curepop"
"322","2020-02-18 02:31:00","新疆","第九师",4,0,0
"323","2020-02-18 02:31:00","新疆","五家渠市",2,0,0
"324","2020-02-18 02:31:00","新疆","第十二师",3,0,0
"325","2020-02-18 02:31:00","新疆","第四师",10,0,0
"326","2020-02-18 02:31:00","宁夏","银川",33,0,20
"327","2020-02-18 02:31:00","宁夏","石嘴山",1,0,1
"328","2020-02-18 02:31:00","宁夏","吴忠",27,0,6
"329","2020-02-18 02:31:00","宁夏","固原",5,0,2
"330","2020-02-18 02:31:00","宁夏","中卫",3,0,3
"331","2020-02-18 02:31:00","宁夏","宁东",1,0,1
"332","2020-02-18 02:31:00","北京","北京",381,4,114
"333","2020-02-18 02:31:00","上海","上海",332,1,161
"334","2020-02-18 02:31:00","天津","天津",125,3,46
"335","2020-02-18 02:31:00","重庆","重庆",552,5,210
"336","2020-02-18 02:31:00","香港","香港",58,1,2
"337","2020-02-18 02:31:00","澳门","澳门",10,0,5
"338","2020-02-18 02:31:00","台湾","台湾",22,1,2
